fold,date,method,return
24,2024-04-05,QAUR,-0.0044552172535487315
24,2024-04-08,AUR,-0.005360005905120043
24,2024-04-08,QAUR,-0.005360005905120043
24,2024-04-09,AUR,0.0024805321157260565
24,2024-04-09,QAUR,0.0024805321157260565
24,2024-04-10,AUR,-0.0006553170377586473
24,2024-04-10,QAUR,-0.0006553170377586473
24,2024-04-11,AUR,-0.0038248762370399854
24,2024-04-11,QAUR,-0.0038248762370399854
24,2024-04-12,AUR,0.0009218426568162175
24,2024-04-12,QAUR,0.0009218426568162175
24,2024-04-15,AUR,-0.007907680970906078
24,2024-04-15,QAUR,-0.007907680970906078
24,2024-04-16,AUR,-0.005835989005454668
24,2024-04-16,QAUR,-0.005835989005454668
24,2024-04-17,AUR,0.0014418091945439474
24,2024-04-17,QAUR,0.0014418091945439474
24,2024-04-19,AUR,-0.008331351237134384
24,2024-04-19,QAUR,-0.008331351237134384
24,2024-04-22,AUR,0.006315701785088142
24,2024-04-22,QAUR,0.006315701785088142
24,2024-04-23,AUR,-0.008147486243511788
24,2024-04-23,QAUR,-0.008147486243511788
24,2024-04-24,AUR,0.006116215139869966
24,2024-04-24,QAUR,0.006116215139869966
24,2024-04-25,AUR,0.0018682836187230091
24,2024-04-25,QAUR,0.0018682836187230091
24,2024-04-26,AUR,1.7159515816426454e-05
24,2024-04-26,QAUR,1.7159515816426454e-05
25,2024-05-02,AUR,0.0031891616998102855
25,2024-05-02,QAUR,0.0031891617050551395
25,2024-05-03,AUR,-0.0006471954194653482
25,2024-05-03,QAUR,-0.0006471954162189364
25,2024-05-06,AUR,0.006687889493556673
25,2024-05-06,QAUR,0.006687889494921365
25,2024-05-07,AUR,0.01776738203394938
25,2024-05-07,QAUR,0.017767382031822442
25,2024-05-08,AUR,0.0012012817997492742
25,2024-05-08,QAUR,0.001201281798540036
25,2024-05-09,AUR,-0.004770144360165972
25,2024-05-09,QAUR,-0.004770144361117913
25,2024-05-10,AUR,0.0013279698325668614
25,2024-05-10,QAUR,0.0013279698232157488
25,2024-05-13,AUR,0.0035093345985224974
25,2024-05-13,QAUR,0.003509334591396252
25,2024-05-14,AUR,0.003686991375692295
25,2024-05-14,QAUR,0.003686991369258679
25,2024-05-15,AUR,0.009678795279939766
25,2024-05-15,QAUR,0.009678795269609922
25,2024-05-16,AUR,0.00041998342611841347
25,2024-05-16,QAUR,0.0004199834303559127
25,2024-05-17,AUR,-0.0057936150864068125
25,2024-05-17,QAUR,-0.005793615081894921
25,2024-05-20,AUR,0.002569344665722491
25,2024-05-20,QAUR,0.0025693446644312603
25,2024-05-21,AUR,-0.0018077759947024642
25,2024-05-21,QAUR,-0.0018077759874078666
25,2024-05-22,AUR,-0.003931499865358042
25,2024-05-22,QAUR,-0.003931499860155122
25,2024-05-23,AUR,0.0004887784317830899
25,2024-05-23,QAUR,0.000488778430659
25,2024-05-24,AUR,-0.003744158184567227
25,2024-05-24,QAUR,-0.003744158185166774
25,2024-05-27,AUR,0.0008231734755875915
25,2024-05-27,QAUR,0.0008231734732299404
25,2024-05-28,AUR,0.002017529681122704
25,2024-05-28,QAUR,0.0020175296776708566
25,2024-05-29,AUR,-0.006324124171158659
25,2024-05-29,QAUR,-0.0063241241681582586
25,2024-05-30,AUR,-0.004186204925757794
25,2024-05-30,QAUR,-0.0041862049216871014
25,2024-05-31,AUR,-0.0011836880434425556
25,2024-05-31,QAUR,-0.001183688047203172
26,2024-06-03,AUR,0.00925401758997455
26,2024-06-03,QAUR,0.009264862126865009
26,2024-06-04,AUR,0.004940517270330543
26,2024-06-04,QAUR,0.004825576876850358
26,2024-06-05,AUR,-0.001239400338149632
26,2024-06-05,QAUR,-0.0006229456597702168
26,2024-06-06,AUR,0.008718670978770765
26,2024-06-06,QAUR,0.009673550374117506
26,2024-06-07,AUR,0.0062070724075601975
26,2024-06-07,QAUR,0.006510501868186747
26,2024-06-10,AUR,0.012524187974494366
26,2024-06-10,QAUR,0.012459416035698067
26,2024-06-11,AUR,0.0009951186330858764
26,2024-06-11,QAUR,0.0015261860482707434
26,2024-06-12,AUR,0.004186053349588414
26,2024-06-12,QAUR,0.00565478376420428
26,2024-06-13,AUR,0.0016182446425759029
26,2024-06-13,QAUR,0.001649948095290526
26,2024-06-14,AUR,0.0005242167919202873
26,2024-06-14,QAUR,0.001154614133166656
26,2024-06-17,AUR,-0.0005046161669584336
26,2024-06-17,QAUR,-0.0006119848945810608
26,2024-06-18,AUR,0.002111118439767032
26,2024-06-18,QAUR,0.002178487834625854
26,2024-06-19,AUR,0.00030700560333865216
26,2024-06-19,QAUR,0.0004243070509641365
26,2024-06-20,AUR,0.0025821751032772023
26,2024-06-20,QAUR,0.003239428210380505
26,2024-06-21,AUR,0.00804431138148574
26,2024-06-21,QAUR,0.007013086860512335
26,2024-06-24,AUR,0.002963169137865786
26,2024-06-24,QAUR,0.0036848833034600383
26,2024-06-25,AUR,-0.0031761711142842264
26,2024-06-25,QAUR,-0.004060865500473205
26,2024-06-26,AUR,-0.004274397520071858
26,2024-06-26,QAUR,-0.004406826068693577
26,2024-06-27,AUR,-0.001260556371040167
26,2024-06-27,QAUR,-0.0012063691789219455
26,2024-06-28,AUR,-0.0007051477898094658
26,2024-06-28,QAUR,-0.0006019224404741322
26,2024-07-01,AUR,0.0040142549611867275
26,2024-07-01,QAUR,0.0033754208856653215
27,2024-07-02,AUR,0.017670181418872787
27,2024-07-02,QAUR,0.019458566807371243
27,2024-07-03,AUR,0.0022110640678559205
27,2024-07-03,QAUR,0.002514670193146703
27,2024-07-04,AUR,-0.0012577438934035863
27,2024-07-04,QAUR,-0.002359377648973788
27,2024-07-05,AUR,-0.0052629935298455655
27,2024-07-05,QAUR,-0.00623054823170324
27,2024-07-08,AUR,0.001028665831298831
27,2024-07-08,QAUR,0.002445451185635988
27,2024-07-09,AUR,4.197268086326587e-05
27,2024-07-09,QAUR,0.0001665377812644025
27,2024-07-10,AUR,0.006261518466787783
27,2024-07-10,QAUR,0.004766835328864331
27,2024-07-11,AUR,-0.004394007455987327
27,2024-07-11,QAUR,-0.004711475467232133
27,2024-07-12,AUR,-0.0007745914461845681
27,2024-07-12,QAUR,-0.0015132086694902044
27,2024-07-15,AUR,0.009464374972348059
27,2024-07-15,QAUR,0.010622882650877609
27,2024-07-16,AUR,0.0037541532509241444
27,2024-07-16,QAUR,0.002769148884242339
27,2024-07-17,AUR,-0.002589822228450871
27,2024-07-17,QAUR,-0.0005995416926499447
27,2024-07-18,AUR,8.599571892642651e-05
27,2024-07-18,QAUR,0.0010567494656249898
27,2024-07-19,AUR,-0.0022178011157941557
27,2024-07-19,QAUR,-0.00363063233552081
27,2024-07-22,AUR,-0.0017962191542958811
27,2024-07-22,QAUR,-0.0016702760300847791
27,2024-07-23,AUR,-0.01119050663310239
27,2024-07-23,QAUR,-0.011283442122750963
27,2024-07-24,AUR,-0.00332538989310618
27,2024-07-24,QAUR,-0.0007900093969826369
27,2024-07-25,AUR,-0.002736460851202372
27,2024-07-25,QAUR,-0.0033179817625975556
27,2024-07-26,AUR,0.002237400257710444
27,2024-07-26,QAUR,0.0010264774427145536
27,2024-07-29,AUR,0.0024834425025680737
27,2024-07-29,QAUR,0.0009939377705605647
27,2024-07-30,AUR,0.00032261075178752197
27,2024-07-30,QAUR,-4.643577400189827e-06
27,2024-07-31,AUR,0.001175087928596281
27,2024-07-31,QAUR,0.005263284143016915
27,2024-08-01,AUR,0.0008758520657279076
27,2024-08-01,QAUR,-0.002684435901299499
28,2024-08-02,AUR,-0.009349649615274593
28,2024-08-02,QAUR,-0.009365843265482583
28,2024-08-05,AUR,-0.008623236677444622
28,2024-08-05,QAUR,-0.008516733939903908
28,2024-08-06,AUR,0.0059514910391303254
28,2024-08-06,QAUR,0.00598693597803539
28,2024-08-07,AUR,0.003190655225536368
28,2024-08-07,QAUR,0.003292580214654493
28,2024-08-08,AUR,-0.002261225536238916
28,2024-08-08,QAUR,-0.0021685110399491123
28,2024-08-09,AUR,0.004436276773587914
28,2024-08-09,QAUR,0.004436276773587912
28,2024-08-12,AUR,0.0010740724358349585
28,2024-08-12,QAUR,0.0008695864240287121
28,2024-08-13,AUR,0.005663839669968721
28,2024-08-13,QAUR,0.005685178011155808
28,2024-08-14,AUR,-0.003914097922223744
28,2024-08-14,QAUR,-0.003766291429270918
28,2024-08-15,AUR,-0.0028425512205096635
28,2024-08-15,QAUR,-0.002843156004263777
28,2024-08-16,AUR,0.005025421746329572
28,2024-08-16,QAUR,0.005050725278555486
28,2024-08-19,AUR,0.0038768389299356013
28,2024-08-19,QAUR,0.003895831074077684
28,2024-08-20,AUR,0.005033662409087516
28,2024-08-20,QAUR,0.005005282650773711
28,2024-08-21,AUR,0.008489826765024633
28,2024-08-21,QAUR,0.008497802193848564
28,2024-08-22,AUR,0.0002572608662289201
28,2024-08-22,QAUR,0.000390117260378233
28,2024-08-23,AUR,0.0006048261719949948
28,2024-08-23,QAUR,0.000605092675470462
28,2024-08-26,AUR,0.0046292732250248145
28,2024-08-26,QAUR,0.004666090689946857
28,2024-08-27,AUR,0.00039954874818301696
28,2024-08-27,QAUR,0.00035455977062181246
28,2024-08-28,AUR,0.002550902979536532
28,2024-08-28,QAUR,0.002470583357591976
28,2024-08-29,AUR,0.00278905965120652
28,2024-08-29,QAUR,0.002796744012050735
28,2024-08-30,AUR,0.005666376035619788
28,2024-08-30,QAUR,0.005639211541011299
29,2024-09-04,AUR,-0.0037459938293838606
29,2024-09-04,QAUR,-0.0037459938387378057
29,2024-09-05,AUR,-0.0010132006082147896
29,2024-09-05,QAUR,-0.0010132006082147853
29,2024-09-06,AUR,0.0032867552848326884
29,2024-09-06,QAUR,0.0032867552848326745
29,2024-09-09,AUR,-0.0017189579555282291
29,2024-09-09,QAUR,-0.0017189579555282179
29,2024-09-10,AUR,-0.0026442268589063228
29,2024-09-10,QAUR,-0.002644226858906314
29,2024-09-11,AUR,-8.520104273067268e-05
29,2024-09-11,QAUR,-8.520104273068161e-05
29,2024-09-12,AUR,0.0047465996826228235
29,2024-09-12,QAUR,0.004746599682622824
29,2024-09-13,AUR,0.0007763678953332707
29,2024-09-13,QAUR,0.0007763678953332743
29,2024-09-16,AUR,-0.0038231010372870577
29,2024-09-16,QAUR,-0.0038231010372870564
29,2024-09-17,AUR,0.011638992572711507
29,2024-09-17,QAUR,0.01163899257271151
29,2024-09-18,AUR,0.005439553377230392
29,2024-09-18,QAUR,0.005439553377230395
29,2024-09-19,AUR,0.01715928367210237
29,2024-09-19,QAUR,0.01715928367210239
29,2024-09-20,AUR,0.002323342491721804
29,2024-09-20,QAUR,0.0023233424917218108
29,2024-09-23,AUR,-0.0021710691370227593
29,2024-09-23,QAUR,-0.002171069137022766
29,2024-09-24,AUR,0.01176010425504172
29,2024-09-24,QAUR,0.011760104255041724
29,2024-09-25,AUR,0.013850692153584757
29,2024-09-25,QAUR,0.013850692153584768
29,2024-09-26,AUR,-0.013255323254408586
29,2024-09-26,QAUR,-0.0132553232544086
29,2024-09-27,AUR,-0.0006126126126126152
29,2024-09-27,QAUR,-0.0006126126126126116
29,2024-09-30,AUR,-0.00812204697635647
29,2024-09-30,QAUR,-0.008122046976356477
29,2024-10-01,AUR,0.0023308162535740844
29,2024-10-01,QAUR,0.0023308162535740844
30,2024-10-02,AUR,1.4841517337254618e-05
30,2024-10-02,QAUR,1.484150962859196e-05
30,2024-10-03,AUR,0.0010732580456541002
30,2024-10-03,QAUR,0.00107325804383311
30,2024-10-04,AUR,-0.00471173688103013
30,2024-10-04,QAUR,-0.004711736882164072
30,2024-10-07,AUR,-0.0015610810788330332
30,2024-10-07,QAUR,-0.0015610810772253413
30,2024-10-08,AUR,-0.0013646366201231208
30,2024-10-08,QAUR,-0.0013646366222650225
30,2024-10-09,AUR,-0.0004155445783156065
30,2024-10-09,QAUR,-0.00041554457346905003
30,2024-10-10,AUR,0.0025113841846537304
30,2024-10-10,QAUR,0.002511384188985528
30,2024-10-11,AUR,0.0012867073955722072
30,2024-10-11,QAUR,0.0012867074040261962
30,2024-10-14,AUR,-0.003019680846241076
30,2024-10-14,QAUR,-0.003019680848555471
30,2024-10-15,AUR,-0.0006414734884848033
30,2024-10-15,QAUR,-0.000641473490922121
30,2024-10-16,AUR,0.00010493229348106855
30,2024-10-16,QAUR,0.00010493229397530724
30,2024-10-17,AUR,0.0058617091444628355
30,2024-10-17,QAUR,0.005861709140932136
30,2024-10-18,AUR,0.009879841684168316
30,2024-10-18,QAUR,0.009879841683471698
30,2024-10-21,AUR,-0.0056400805492658156
30,2024-10-21,QAUR,-0.0056400805453400114
30,2024-10-22,AUR,-2.5232699122417976e-06
30,2024-10-22,QAUR,-2.523278847424773e-06
30,2024-10-23,AUR,0.002601046058638821
30,2024-10-23,QAUR,0.0026010460478138467
30,2024-10-24,AUR,-0.0008783189507229283
30,2024-10-24,QAUR,-0.0008783189511068025
30,2024-10-25,AUR,-0.004372839297365844
30,2024-10-25,QAUR,-0.004372839282873615
30,2024-10-28,AUR,0.001322897799120111
30,2024-10-28,QAUR,0.001322897797237348
30,2024-10-29,AUR,-0.0016138927844879924
30,2024-10-29,QAUR,-0.0016138927769644158
30,2024-10-30,AUR,0.003112707449215039
30,2024-10-30,QAUR,0.0031127074425044764
30,2024-10-31,AUR,0.0032108204534816954
30,2024-10-31,QAUR,0.003210820455641611
30,2024-11-01,AUR,-0.0016401266328494439
30,2024-11-01,QAUR,-0.0016401266251977243
31,2024-11-04,AUR,-0.005260706550364558
31,2024-11-04,QAUR,-0.006119075594307094
31,2024-11-05,AUR,-0.0005635485329507055
31,2024-11-05,QAUR,0.0005681326413280901
31,2024-11-06,AUR,0.0039741577506966315
31,2024-11-06,QAUR,0.0022425827270671126
31,2024-11-07,AUR,-0.0009433926822797983
31,2024-11-07,QAUR,0.00022221382603700287
31,2024-11-08,AUR,-0.0012825812491204527
31,2024-11-08,QAUR,0.0011739135546359372
31,2024-11-11,AUR,0.0009679354720957961
31,2024-11-11,QAUR,0.001533973207832023
31,2024-11-12,AUR,0.002083926957643685
31,2024-11-12,QAUR,-0.0012129207300690212
31,2024-11-13,AUR,0.0011666001140691758
31,2024-11-13,QAUR,-0.002374983093954312
31,2024-11-14,AUR,-0.0016071739178713442
31,2024-11-14,QAUR,-0.0024151766814429912
31,2024-11-15,AUR,-0.008417980914933995
31,2024-11-15,QAUR,-0.011923243384800688
31,2024-11-18,AUR,0.0031287232744947754
31,2024-11-18,QAUR,0.0009810756808019878
31,2024-11-19,AUR,-0.00030181861930398876
31,2024-11-19,QAUR,0.004216270616085327
31,2024-11-20,AUR,0.000115709276323936
31,2024-11-20,QAUR,0.003287572091496418
31,2024-11-21,AUR,-0.0006682652319190078
31,2024-11-21,QAUR,-0.0008186918958921821
31,2024-11-22,AUR,-0.0007157242074469593
31,2024-11-22,QAUR,-0.001771990732240546
31,2024-11-25,AUR,0.004170807240737928
31,2024-11-25,QAUR,0.004310765569941588
31,2024-11-26,AUR,-0.0003429988048217846
31,2024-11-26,QAUR,0.0025233509375553013
31,2024-11-27,AUR,-0.0015135465085444326
31,2024-11-27,QAUR,0.00039553160179681645
31,2024-11-28,AUR,0.003873386825822965
31,2024-11-28,QAUR,0.0006036397188867834
31,2024-11-29,AUR,0.0019670259352365252
31,2024-11-29,QAUR,0.01704429863939275
32,2024-12-02,AUR,-0.0023535599553523292
32,2024-12-02,QAUR,-0.002641292467182989
32,2024-12-03,AUR,-0.009219580687291642
32,2024-12-03,QAUR,-0.009233115466253541
32,2024-12-04,AUR,0.005144517612026471
32,2024-12-04,QAUR,0.005168527104607673
32,2024-12-05,AUR,0.006702457242197743
32,2024-12-05,QAUR,0.006673947420419821
32,2024-12-06,AUR,0.0023283580341300547
32,2024-12-06,QAUR,0.0023479374750583655
32,2024-12-09,AUR,0.01942774214366326
32,2024-12-09,QAUR,0.01939458125303461
32,2024-12-10,AUR,0.01669987229467134
32,2024-12-10,QAUR,0.01674755791535262
32,2024-12-11,AUR,-0.012649454413352029
32,2024-12-11,QAUR,-0.012653577740358874
32,2024-12-12,AUR,0.0010333378002084096
32,2024-12-12,QAUR,0.0010241530557956325
32,2024-12-13,AUR,0.0007427269865268055
32,2024-12-13,QAUR,0.0007334202368577097
32,2024-12-16,AUR,0.0009018021647572729
32,2024-12-16,QAUR,0.0009301712011676496
32,2024-12-17,AUR,-0.004968674617359764
