fold,decision_time,strategy,ticker,weight,pre_trade_weight
0,2022-04-30,equal_weight_universe,SBV,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SCR,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SCS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SFG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SFI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SGN,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SGR,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SGT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SHA,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SHB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SHI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SJD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SJS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SKG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SMB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SMC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SSB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SSI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,STB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,STG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,STK,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SVD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SVT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SZC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,SZL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TAC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TCB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TCH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TCL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TCM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TCO,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TCT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TDC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TDG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TDH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TDM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TDP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TEG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,THG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TIP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TLD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TLG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TLH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TMS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TMT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TNH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TNI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TNT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TPB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TRA,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TRC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TSC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TTA,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TTF,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TV2,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TVB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TVS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,TVT,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,UDC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VCA,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VCB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VCG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VCI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VDS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VGC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VHC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VHM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VIB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VIC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VID,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VIP,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VIX,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VJC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VMD,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VND,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VNG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VNL,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VNM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VOS,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VPB,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VPG,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VPH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VPI,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VRC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VRE,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VSC,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VSH,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,VTO,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,YBM,0.003401360544217687,0.0
0,2022-04-30,equal_weight_universe,YEG,0.003401360544217687,0.0
0,2022-04-30,markowitz_mean_variance,AAA,0.0,0.0
0,2022-04-30,markowitz_mean_variance,AAM,0.0,0.0
0,2022-04-30,markowitz_mean_variance,AAT,0.0,0.0
0,2022-04-30,markowitz_mean_variance,ACB,0.0,0.0
0,2022-04-30,markowitz_mean_variance,ACC,0.0,0.0
0,2022-04-30,markowitz_mean_variance,ACL,0.4,0.0
