config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,risk_on,candidate_jaccard
C1_NMVT_M,49,QAUR,6.063400751772992,0.1344653908503052,0.125,0.6000000000000009,True,1.0
C1_NMVT_M,50,AUR,5.939861352359101,0.12123770382779402,0.25,0.299999999999999,True,1.0
C1_NMVT_M,50,QAUR,5.939861352359101,0.12123770382779402,0.25,0.299999999999999,True,1.0
C1_NMVT_M,51,AUR,6.154820222331107,0.11256420631031862,0.125,0.42815025267795465,True,1.0
C1_NMVT_M,51,QAUR,6.154820222331107,0.11256420631031862,0.125,0.42815025267795465,True,1.0
C2_EW_X,45,AUR,6.905636086768355,0.10619434478433733,0.30000000000000004,0.33333333333333337,True,0.8181818181818182
C2_EW_X,45,QAUR,7.0408963122667485,0.08712942469722376,0.19999999999999996,0.16666666666666669,True,0.8181818181818182
C2_EW_X,46,AUR,6.742847974977877,0.07581156111602727,0.4,0.6666666666666669,True,1.0
C2_EW_X,46,QAUR,6.742847974977877,0.07581156111602727,0.4,0.8333333333333336,True,1.0
C2_EW_X,47,AUR,6.905968200770826,0.0821181776064831,0.30000000000000004,0.6666666666666669,True,1.0
C2_EW_X,47,QAUR,6.905968200770826,0.0821181776064831,0.30000000000000004,0.6666666666666669,True,1.0
C2_EW_X,48,AUR,6.419045659509933,0.09968919984746591,0.6,0.8333333333333336,True,1.0
C2_EW_X,48,QAUR,6.419045659509933,0.09968919984746591,0.6,0.8333333333333336,True,1.0
C2_EW_X,49,AUR,6.903426260095089,0.11814886527801446,0.4,0.5000000000000001,True,1.0
C2_EW_X,49,QAUR,6.903426260095089,0.11814886527801446,0.4,0.5000000000000001,True,1.0
C2_EW_X,50,AUR,6.9763301096807195,0.13378561665214772,0.30000000000000004,0.33333333333333337,True,1.0
C2_EW_X,50,QAUR,6.9763301096807195,0.13378561665214772,0.30000000000000004,0.33333333333333337,True,1.0
C2_EW_X,51,AUR,7.5815149296390425,0.10929297859873144,0.0,0.5000000000000001,True,1.0
C2_EW_X,51,QAUR,7.5815149296390425,0.10929297859873144,0.0,0.5000000000000001,True,1.0
C2_EW_M,45,AUR,6.992872884400983,0.10323864980214573,0.19999999999999996,0.6666666666666669,True,1.0
C2_EW_M,45,QAUR,6.992872884400983,0.10323864980214573,0.19999999999999996,0.6666666666666669,True,1.0
C2_EW_M,46,AUR,6.865146089743115,0.10241198005708567,0.19999999999999996,0.6666666666666669,True,1.0
C2_EW_M,46,QAUR,6.865146089743115,0.10241198005708567,0.19999999999999996,0.6666666666666669,True,1.0
C2_EW_M,47,AUR,6.864582302770018,0.07609282160666271,0.4,0.6666666666666669,True,1.0
C2_EW_M,47,QAUR,6.864582302770018,0.07609282160666271,0.4,0.6666666666666669,True,1.0
C2_EW_M,48,AUR,6.609440136609296,0.09844685417396924,0.4,0.5000000000000001,True,1.0
C2_EW_M,48,QAUR,6.609440136609296,0.09844685417396924,0.4,0.5000000000000001,True,1.0
C2_EW_M,49,AUR,7.280967689312847,0.11405846220398248,0.09999999999999998,0.33333333333333337,True,1.0
C2_EW_M,49,QAUR,7.280967689312847,0.11405846220398248,0.09999999999999998,0.33333333333333337,True,1.0
C2_EW_M,50,AUR,7.024282375318631,0.1272962242881676,0.30000000000000004,0.5000000000000001,True,1.0
C2_EW_M,50,QAUR,7.024282375318631,0.1272962242881676,0.30000000000000004,0.5000000000000001,True,1.0
C2_EW_M,51,AUR,7.4285567776874935,0.11704029278902252,0.09999999999999998,0.5000000000000001,True,1.0
C2_EW_M,51,QAUR,7.4285567776874935,0.11704029278902252,0.09999999999999998,0.5000000000000001,True,1.0
C2_IV_X,45,AUR,6.905636086768355,0.10619434478433733,0.30000000000000004,0.33297254744591964,True,0.8181818181818182
C2_IV_X,45,QAUR,7.0408963122667485,0.08712942469722376,0.19999999999999996,0.22005938209391468,True,0.8181818181818182
C2_IV_X,46,AUR,6.742847974977877,0.07581156111602727,0.4,0.683164289549555,True,1.0
