config_id,sample,method,observations,cumulative_return,annualized_return,annualized_volatility,sharpe_zero_rf,sortino_zero_rf,maximum_drawdown,selection_score
C1_NMV_X,all,QAUR,916,0.03579680999288182,0.009722825833222037,0.17187013070541945,0.05657077115910668,0.06714452096760803,-0.5199093184409589,-0.3855565536201007
C1_NMV_M,development,AUR,604,-0.0885935510162914,-0.0379644075912039,0.19496509841075535,-0.19472412191037353,-0.2121645390718199,-0.47291947779592036,-0.281915999462714
C1_NMV_M,development,QAUR,604,-0.16259474225174553,-0.07136010336881682,0.19333129367463028,-0.3691078770150545,-0.4002855028580391,-0.5034105999481419,-0.281915999462714
C1_NMV_M,holdout,AUR,312,0.3098952914708051,0.24362969854857308,0.158444065998212,1.537638516240314,2.2880870970290683,-0.13793394492426114,-0.281915999462714
C1_NMV_M,holdout,QAUR,312,0.3098952914708051,0.24362969854857308,0.158444065998212,1.537638516240314,2.2880870970290683,-0.13793394492426114,-0.281915999462714
C1_NMV_M,all,AUR,916,0.19384701613988664,0.049951617749535604,0.18340870875167675,0.2723513953591309,0.31634426505881147,-0.47291947779592036,-0.281915999462714
C1_NMV_M,all,QAUR,916,0.09691320417733484,0.025774168614038473,0.18231213387541692,0.14137385189979326,0.16352164004675193,-0.5034105999481419,-0.281915999462714
C1_NMVT_X,development,AUR,604,-0.2865475106754465,-0.1313972840666484,0.18593571322484595,-0.7066812598166873,-0.8001919453658597,-0.5834195129031343,-0.7066812598166873
C1_NMVT_X,development,QAUR,604,-0.2865475106754465,-0.1313972840666484,0.18593571322484595,-0.7066812598166873,-0.8001919453658597,-0.5834195129031343,-0.7066812598166873
C1_NMVT_X,holdout,AUR,312,0.1255127583830613,0.10020937459245527,0.13974605566962064,0.7170819534925862,0.9625304172284016,-0.1207706551141493,-0.7066812598166873
C1_NMVT_X,holdout,QAUR,312,0.2110623435124932,0.16727435101693766,0.14387671257670964,1.1626228318759597,1.6200119044083365,-0.1207706551141493,-0.7066812598166873
C1_NMVT_X,all,AUR,916,-0.1970001207650598,-0.05857363927367454,0.17166230060186813,-0.3412143439084091,-0.3962993971479027,-0.5834195129031343,-0.7066812598166873
C1_NMVT_X,all,QAUR,916,-0.13596455629378557,-0.039407371440956074,0.17289801034324498,-0.22792264273442345,-0.26680104268406873,-0.5834195129031343,-0.7066812598166873
C1_NMVT_M,development,AUR,604,-0.09396230798184224,-0.04033285380993712,0.19384933422059455,-0.2080628957128095,-0.22648441027537938,-0.4722590330790538,-0.25726153848628475
C1_NMVT_M,development,QAUR,604,-0.1342798784450595,-0.05838636928065033,0.19051861498170042,-0.30646018125975993,-0.33144101555884437,-0.4757606972613596,-0.25726153848628475
C1_NMVT_M,holdout,AUR,312,0.23622424746421666,0.18682379916615943,0.14965196419648344,1.2483885538640291,1.783261887431631,-0.13766623545113021,-0.25726153848628475
C1_NMVT_M,holdout,QAUR,312,0.2362242473993057,0.18682379911582636,0.1496519641954936,1.2483885535359522,1.7832618869243824,-0.1376662354511291,-0.25726153848628475
C1_NMVT_M,all,AUR,916,0.12006576398936408,0.031685542689622315,0.1800381008598246,0.1759935399134891,0.20193480647162795,-0.4722590330790538,-0.25726153848628475
C1_NMVT_M,all,QAUR,916,0.07022420572769072,0.018846550368127435,0.17770071621912648,0.10605781883786759,0.12121632113070623,-0.4757606972613596,-0.25726153848628475
C2_EW_X,development,AUR,604,-0.208213906703826,-0.09281194521266245,0.1524472034230219,-0.608813695028048,-0.682601411059643,-0.4355175451831621,-0.6111176281093313
C2_EW_X,development,QAUR,604,-0.20987386526888385,-0.09360593665802364,0.1525964240258202,-0.6134215611906146,-0.682626329916272,-0.43670096769289235,-0.6111176281093313
C2_EW_X,holdout,AUR,312,0.15633291200160415,0.12447955206669903,0.12589856029413887,0.988728955882223,1.4030651475452913,-0.11304969675800447,-0.6111176281093313
