config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,candidate_jaccard
B00_current,15,AUR,5.637358652523453,0.10179899314638607,0.125,0.05000000000000086,1.0
B00_current,15,QAUR,5.637358652523453,0.10179899314638607,0.125,0.05000000000000086,1.0
B00_current,16,AUR,5.7990375732849495,0.0813587614207888,0.125,0.40000000000000024,1.0
B00_current,16,QAUR,5.7990375732849495,0.0813587614207888,0.125,0.40000000000000024,1.0
B00_current,17,AUR,5.9213263543000725,0.0630521379019502,0.0,0.6250442816131493,1.0
B00_current,17,QAUR,5.9213263543000725,0.0630521379019502,0.0,0.6250442816131493,1.0
B00_current,18,AUR,5.504333229207819,0.06910459205310868,0.25,0.3999999999999999,1.0
B00_current,18,QAUR,5.504333229207819,0.06910459205310868,0.25,0.3999999999999999,1.0
B00_current,19,AUR,6.097303718048083,0.07908795783997014,0.125,0.30000000000000027,1.0
B00_current,19,QAUR,6.097303718048083,0.07908795783997014,0.125,0.30000000000000027,1.0
B00_current,20,AUR,6.303023091442045,0.07797538400879352,0.0,0.14999999999999983,1.0
B00_current,20,QAUR,6.303023091442045,0.07797538400879352,0.0,0.14999999999999983,1.0
B00_current,21,AUR,5.9873673782727925,0.13195525963941615,0.25,0.8,1.0
B00_current,21,QAUR,5.9873673782727925,0.13195525963941615,0.25,0.8,1.0
B00_current,22,AUR,5.8674209899778855,0.18757521034624355,0.25,0.55,1.0
B00_current,22,QAUR,5.8674209899778855,0.18757521034624355,0.25,0.55,1.0
B00_current,23,AUR,5.879844537036913,0.1625935164077895,0.25,0.8999999999999999,1.0
B00_current,23,QAUR,5.879844537036913,0.1625935164077895,0.25,0.8999999999999999,1.0
B00_current,24,AUR,5.848327610945756,0.14138675548929763,0.125,0.7999999999999999,1.0
B00_current,24,QAUR,5.848327610945756,0.14138675548929763,0.125,0.7999999999999999,1.0
B00_current,25,AUR,6.135071027313286,0.13421376353718042,0.125,0.34999999999999964,1.0
B00_current,25,QAUR,6.135071027313286,0.13421376353718042,0.125,0.34999999999999964,1.0
B00_current,26,AUR,5.917797516411783,0.1684453314402369,0.25,0.40000000000000013,1.0
B00_current,26,QAUR,5.917797516411783,0.1684453314402369,0.25,0.40000000000000013,1.0
B00_current,27,AUR,6.20069169953774,0.17381104922317792,0.125,0.40000000000000024,1.0
B00_current,27,QAUR,6.20069169953774,0.17381104922317792,0.125,0.40000000000000024,1.0
B00_current,28,AUR,6.170689044909862,0.1194907546374557,0.25,0.4,1.0
B00_current,28,QAUR,6.170689044909862,0.1194907546374557,0.25,0.4,1.0
B00_current,29,AUR,6.44557419253129,0.11802409790549155,0.125,0.19998175944574648,1.0
B00_current,29,QAUR,6.44557419253129,0.11802409790549155,0.125,0.19998175944574648,1.0
B00_current,30,AUR,6.400165598219339,0.16140702319234118,0.125,0.15000000000000008,1.0
B00_current,30,QAUR,6.400165598219339,0.16140702319234118,0.125,0.15000000000000008,1.0
B00_current,31,AUR,6.16898572575357,0.1664336693737252,0.125,0.5,1.0
B00_current,31,QAUR,6.16898572575357,0.1664336693737252,0.125,0.5,1.0
B00_current,32,AUR,6.119100437624458,0.17851676099878366,0.375,0.4000000000000002,1.0
B00_current,32,QAUR,6.119100437624458,0.17851676099878366,0.375,0.4000000000000002,1.0
B00_current,33,AUR,6.377342508883545,0.15037306710380327,0.125,0.09999999999999983,1.0
B00_current,33,QAUR,6.377342508883545,0.15037306710380327,0.125,0.09999999999999983,1.0
B00_current,34,AUR,6.452368790120234,0.11161600960751551,0.125,0.40000000000000024,1.0
B00_current,34,QAUR,6.452368790120234,0.11161600960751551,0.125,0.40000000000000024,1.0
B00_current,35,AUR,6.396328503900806,0.10826809384495029,0.125,7.112366251504909e-16,1.0
B00_current,35,QAUR,6.396328503900806,0.10826809384495029,0.125,7.112366251504909e-16,1.0
B00_current,36,AUR,6.166581621262908,0.11622844833315596,0.0,0.35000000000000014,1.0
B00_current,36,QAUR,6.166581621262908,0.11622844833315596,0.0,0.35000000000000014,1.0
B00_current,37,AUR,5.84535648540907,0.2551146192663462,0.25,0.4500000000000005,1.0
B00_current,37,QAUR,5.84535648540907,0.2551146192663462,0.25,0.4500000000000005,1.0
B00_current,38,AUR,5.383494373287725,0.24164714631821374,0.375,0.6000000000000005,0.6
B00_current,38,QAUR,5.385948174107777,0.21265528736272413,0.375,0.7499999999999999,0.6
B00_current,39,AUR,5.456180926841658,0.2452692342025131,0.25,0.7500000000000002,0.7777777777777778
B00_current,39,QAUR,5.4820608198710845,0.2556304525305132,0.125,0.7999999999999995,0.7777777777777778
B00_current,40,AUR,5.539492540278777,0.21333913035156465,0.375,0.5499999999999998,0.7777777777777778
B00_current,40,QAUR,5.408018874965009,0.20822634164783543,0.5,0.9499999999999997,0.7777777777777778
B00_current,41,AUR,5.219401159278559,0.23649206717495094,0.25,0.5999999999999999,0.7777777777777778
B00_current,41,QAUR,5.1968082662015105,0.23478652146938542,0.25,0.6000000000000005,0.7777777777777778
B00_current,42,AUR,5.683028160740677,0.23617919148804964,0.25,0.6000000000000001,0.7777777777777778
B00_current,42,QAUR,5.623096262116265,0.24230361772725434,0.25,0.6000000000000001,0.7777777777777778
B00_current,43,AUR,5.534260540941121,0.2075726344945188,0.25,0.39999999999999925,0.7777777777777778
B00_current,43,QAUR,5.599311795232785,0.2587141232047861,0.125,8.430756093247282e-16,0.7777777777777778
