config_id,fold,method,reduction_objective,candidate_mean_abs_correlation,candidate_turnover,portfolio_turnover,risk_on,candidate_jaccard
P_K10P6_CP30_IC0,30,QAUR,5.294042985981918,0.10410597764656362,0.4,0.46000000000000046,True,1.0
P_K10P6_CP30_IC0,31,AUR,5.285271612196122,0.10125560074267413,0.4,0.6175892797935965,True,0.8181818181818182
P_K10P6_CP30_IC0,31,QAUR,5.378121379521905,0.07943956859508525,0.5,0.6175892801753466,True,0.8181818181818182
P_K10P6_CP30_IC0,32,AUR,5.470946135808916,0.09770769364378401,0.4,0.49999999999999994,False,0.5384615384615384
P_K10P6_CP30_IC0,32,QAUR,5.559523384039042,0.07913861872615285,0.19999999999999996,0.5,False,0.5384615384615384
P_K10P6_CP30_IC0,33,AUR,5.6035711974099565,0.06855267115959701,0.5,0.0,False,1.0
P_K10P6_CP30_IC0,33,QAUR,5.6035711974099565,0.06855267115959701,0.19999999999999996,0.0,False,1.0
P_K10P6_CP30_IC0,34,AUR,5.6094964179244595,0.08176307069747893,0.4,0.5,True,0.6666666666666666
P_K10P6_CP30_IC0,34,QAUR,5.704600619523493,0.06951736939699892,0.5,0.5,True,0.6666666666666666
P_K10P6_CP30_IC0,35,AUR,5.655117087234993,0.0775530552665437,0.4,0.2569216206962954,True,0.6666666666666666
P_K10P6_CP30_IC0,35,QAUR,5.670470406647051,0.06472595753231718,0.4,0.3520043283921577,True,0.6666666666666666
P_K10P6_CP30_IC0,36,AUR,5.4759465027817384,0.08460285952601791,0.5,0.23730056274818181,True,0.8181818181818182
P_K10P6_CP30_IC0,36,QAUR,5.557683613727203,0.07035282924321742,0.5,0.46626853862888673,True,0.8181818181818182
P_K10P6_CP30_IC0,37,AUR,4.487248338293898,0.13463632380618681,0.7,0.7500000000000007,True,0.42857142857142855
P_K10P6_CP30_IC0,37,QAUR,4.632154206075236,0.121234296164877,0.7,0.9799999999999994,True,0.42857142857142855
P_K10P6_CP30_IC0,38,AUR,3.8586086425928454,0.15968541181739368,0.6,0.5204089572378963,True,0.3333333333333333
P_K10P6_CP30_IC0,38,QAUR,3.9184036620902374,0.14280540249292184,0.6,0.48000000000000204,True,0.3333333333333333
P_K10P6_CP30_IC0,39,AUR,3.7478504343674657,0.17274376814669334,0.7,0.6541897337176507,True,0.5384615384615384
P_K10P6_CP30_IC0,39,QAUR,3.83565270851522,0.15641702964299503,0.4,0.47999999999999965,True,0.5384615384615384
P_K10P6_CP30_IC0,40,AUR,4.141252917050173,0.13343545643682928,0.5,0.4999999999999999,False,0.5384615384615384
P_K10P6_CP30_IC0,40,QAUR,4.156633823879414,0.11623375183739236,0.5,0.5,False,0.5384615384615384
P_K10P6_CP30_IC0,41,AUR,3.9693608486303598,0.13299081433147428,0.6,0.0,False,0.6666666666666666
P_K10P6_CP30_IC0,41,QAUR,4.023671859267983,0.11719389736416495,0.4,0.0,False,0.6666666666666666
P_K10P6_CP30_IC0,42,AUR,4.519192109773998,0.12797889679413685,0.6,0.5,True,0.8181818181818182
P_K10P6_CP30_IC0,42,QAUR,4.572559416918362,0.11707654567309562,0.5,0.5,True,0.8181818181818182
P_K10P6_CP30_IC0,43,AUR,4.319953433120457,0.13773540816137123,0.4,0.40840539299383805,True,0.8181818181818182
P_K10P6_CP30_IC0,43,QAUR,4.434934661487374,0.12249815795015248,0.4,0.4084053929938351,True,0.8181818181818182
P_K10P6_CP30_M60,0,AUR,4.5987897166894145,0.08746338798933634,1.0,0.49999999999999994,True,0.6666666666666666
P_K10P6_CP30_M60,0,QAUR,4.631249024035853,0.08374586353943173,1.0,0.49999999999999994,True,0.6666666666666666
P_K10P6_CP30_M60,1,AUR,4.461648201815681,0.08721797831668353,0.9,1.0000000000000002,True,1.0
P_K10P6_CP30_M60,1,QAUR,4.461648201815681,0.08721797831668353,0.8,1.0,True,1.0
P_K10P6_CP30_M60,2,AUR,4.585958201763032,0.08867116045640717,0.7,0.5000000000000001,False,0.6666666666666666
P_K10P6_CP30_M60,2,QAUR,4.599541446649074,0.09933515489531672,0.6,0.5000000000000001,False,0.6666666666666666
P_K10P6_CP30_M60,3,AUR,4.669944522711679,0.07754651164406386,0.6,0.0,False,0.5384615384615384
P_K10P6_CP30_M60,3,QAUR,4.681300347813627,0.07739762048040287,0.5,0.0,False,0.5384615384615384
P_K10P6_CP30_M60,4,AUR,4.958323121965933,0.08496419880439325,0.5,0.0,False,0.8181818181818182
P_K10P6_CP30_M60,4,QAUR,4.986491928502073,0.07356442385061955,0.5,0.0,False,0.8181818181818182
P_K10P6_CP30_M60,5,AUR,4.935055226975987,0.08764900775608758,0.4,0.0,False,0.5384615384615384
P_K10P6_CP30_M60,5,QAUR,4.960029387172903,0.07039752980970797,0.30000000000000004,0.0,False,0.5384615384615384
P_K10P6_CP30_M60,6,AUR,4.495785339246836,0.09671636825427969,0.5,0.5,True,0.6666666666666666
P_K10P6_CP30_M60,6,QAUR,4.686042885125528,0.07205147992238091,0.4,0.5,True,0.6666666666666666
P_K10P6_CP30_M60,7,AUR,4.93214687789736,0.09761874978538078,0.6,0.5,False,0.5384615384615384
P_K10P6_CP30_M60,7,QAUR,4.951032510175877,0.09481744081401274,0.5,0.5,False,0.5384615384615384
P_K10P6_CP30_M60,8,AUR,5.062891960058015,0.10178720523786787,0.5,0.0,False,0.8181818181818182
P_K10P6_CP30_M60,8,QAUR,5.073711615730504,0.08763104840742707,0.30000000000000004,0.0,False,0.8181818181818182
P_K10P6_CP30_M60,9,AUR,4.6511741114722795,0.1154612502686467,0.6,0.0,False,0.6666666666666666
P_K10P6_CP30_M60,9,QAUR,4.719229668208851,0.10829321856318745,0.4,0.0,False,0.6666666666666666
P_K10P6_CP30_M60,10,AUR,4.953412070979288,0.09459111747284865,0.6,0.5000000000000001,True,0.42857142857142855
P_K10P6_CP30_M60,10,QAUR,5.054585020849672,0.08070612045993711,0.6,0.5,True,0.42857142857142855
P_K10P6_CP30_M60,11,AUR,5.0003646973001405,0.08065263410606058,0.5,0.5000000000000012,True,0.8181818181818182
P_K10P6_CP30_M60,11,QAUR,5.068310201210859,0.06657037837536976,0.19999999999999996,0.4912050427295717,True,0.8181818181818182
P_K10P6_CP30_M60,12,AUR,4.894244978234443,0.08642629790855974,0.5,0.48000000000000126,True,0.8181818181818182
P_K10P6_CP30_M60,12,QAUR,4.904585554577207,0.07477144040168829,0.5,0.5199999999999987,True,0.8181818181818182
P_K10P6_CP30_M60,13,AUR,4.782207203168172,0.093325782221461,0.5,0.5563440369266777,True,1.0
P_K10P6_CP30_M60,13,QAUR,4.782207203168172,0.093325782221461,0.6,0.7300000000000006,True,1.0
P_K10P6_CP30_M60,14,AUR,4.546553909166356,0.10060987591675533,0.7,0.9799999999999998,True,0.8181818181818182
P_K10P6_CP30_M60,14,QAUR,4.62592661789538,0.09575484469490488,0.7,0.9800000000000001,True,0.8181818181818182
P_K10P6_CP30_M60,15,AUR,4.623161908448354,0.08929510554703544,0.7,0.7659456253022698,True,0.5384615384615384
P_K10P6_CP30_M60,15,QAUR,4.8292566008057705,0.0678174122859923,0.6,0.7300000000000004,True,0.5384615384615384
P_K10P6_CP30_M60,16,AUR,5.278084114627786,0.06287096226928683,0.6,0.5190237948517217,True,0.6666666666666666
P_K10P6_CP30_M60,16,QAUR,5.301011610356565,0.06893091385273004,0.6,0.4913782793079648,True,0.6666666666666666
P_K10P6_CP30_M60,17,AUR,5.31510656205181,0.061449947334223744,0.7,0.5763201776544068,True,0.8181818181818182
P_K10P6_CP30_M60,17,QAUR,5.330294177579442,0.05764566375692083,0.7,0.7413782793079648,True,0.8181818181818182
P_K10P6_CP30_M60,18,AUR,5.218334930459653,0.051701438323439534,0.4,0.2286112103720594,True,0.5384615384615384
P_K10P6_CP30_M60,18,QAUR,5.294932582989486,0.04896634650963555,0.6,0.5178412328514757,True,0.5384615384615384
P_K10P6_CP30_M60,19,AUR,5.656955808013701,0.05712364385083691,0.5,0.49999999999999994,False,1.0
P_K10P6_CP30_M60,19,QAUR,5.656955808013701,0.05712364385083691,0.5,0.4999999999999999,False,1.0
P_K10P6_CP30_M60,20,AUR,5.639037662422328,0.0632734447588399,0.30000000000000004,0.0,False,1.0
P_K10P6_CP30_M60,20,QAUR,5.639037662422328,0.0632734447588399,0.30000000000000004,0.0,False,1.0
P_K10P6_CP30_M60,21,AUR,5.309911316975221,0.07517226112074388,0.5,0.5,True,1.0
P_K10P6_CP30_M60,21,QAUR,5.309911316975221,0.07517226112074388,0.5,0.5,True,1.0
P_K10P6_CP30_M60,22,AUR,5.034377989078863,0.10302853102339801,0.6,0.6861056816047912,True,0.8181818181818182
P_K10P6_CP30_M60,22,QAUR,5.084409086745659,0.08715878109876223,0.6,0.6861056816047912,True,0.8181818181818182
P_K10P6_CP30_M60,23,AUR,5.134603653564238,0.09026576561462696,0.4,0.4600000000000013,True,0.8181818181818182
P_K10P6_CP30_M60,23,QAUR,5.176933652186928,0.07747693986952625,0.19999999999999996,0.4600000000000013,True,0.8181818181818182
P_K10P6_CP30_M60,24,AUR,5.32262145184807,0.0826128359254841,0.4,0.7368205936276041,True,1.0
P_K10P6_CP30_M60,24,QAUR,5.32262145184807,0.0826128359254841,0.30000000000000004,0.7368205936276041,True,1.0
