config_id,fold,method,ticker,selected_downstream,weight
W_K10P6_CP30,16,QAUR,ASP,False,0.0
W_K10P6_CP30,16,QAUR,AST,True,0.2500000000000001
W_K10P6_CP30,16,QAUR,CSM,False,0.0
W_K10P6_CP30,16,QAUR,DCL,False,0.0
W_K10P6_CP30,16,QAUR,DHC,True,0.020000000000000018
W_K10P6_CP30,16,QAUR,HTI,True,0.2500000000000001
W_K10P6_CP30,16,QAUR,NCT,True,0.020000000000000007
W_K10P6_CP30,16,QAUR,PGC,True,0.23862172069203522
W_K10P6_CP30,16,QAUR,VMD,False,0.0
W_K10P6_CP30,16,QAUR,VPI,True,0.22137827930796455
W_K10P6_CP30,17,AUR,AST,True,0.24973172249008055
W_K10P6_CP30,17,AUR,CLC,True,0.21026827750991933
W_K10P6_CP30,17,AUR,DMC,True,0.02000000000000013
W_K10P6_CP30,17,AUR,DSN,True,0.02
W_K10P6_CP30,17,AUR,HPX,False,0.0
W_K10P6_CP30,17,AUR,NCT,True,0.24999999999999997
W_K10P6_CP30,17,AUR,PGC,True,0.25
W_K10P6_CP30,17,AUR,VCB,False,0.0
W_K10P6_CP30,17,AUR,VJC,False,0.0
W_K10P6_CP30,17,AUR,VPI,False,0.0
W_K10P6_CP30,17,QAUR,CLC,True,0.2500000000000006
W_K10P6_CP30,17,QAUR,DMC,True,0.02000000000000062
W_K10P6_CP30,17,QAUR,DSN,True,0.02000000000000015
W_K10P6_CP30,17,QAUR,HPX,False,0.0
W_K10P6_CP30,17,QAUR,NCT,True,0.2499999999999994
W_K10P6_CP30,17,QAUR,PGC,True,0.2499999999999996
W_K10P6_CP30,17,QAUR,TRC,True,0.20999999999999963
W_K10P6_CP30,17,QAUR,VCB,False,0.0
W_K10P6_CP30,17,QAUR,VJC,False,0.0
W_K10P6_CP30,17,QAUR,VPI,False,0.0
W_K10P6_CP30,18,AUR,AST,True,0.2499999999999998
W_K10P6_CP30,18,AUR,BWE,False,0.0
W_K10P6_CP30,18,AUR,CLC,True,0.10706190076853728
W_K10P6_CP30,18,AUR,CLL,False,0.0
W_K10P6_CP30,18,AUR,DCL,False,0.0
W_K10P6_CP30,18,AUR,DSN,True,0.17755902781255192
W_K10P6_CP30,18,AUR,NCT,True,0.24999999999999936
W_K10P6_CP30,18,AUR,PGC,True,0.14459516636403208
W_K10P6_CP30,18,AUR,VJC,False,0.0
W_K10P6_CP30,18,AUR,VMD,True,0.07078390505487955
W_K10P6_CP30,18,QAUR,AST,True,0.2123747110289021
W_K10P6_CP30,18,QAUR,BWE,False,0.0
W_K10P6_CP30,18,QAUR,CLC,True,0.21215876714852466
W_K10P6_CP30,18,QAUR,DCL,False,0.0
W_K10P6_CP30,18,QAUR,DSN,True,0.1532909546013538
W_K10P6_CP30,18,QAUR,NCT,True,0.24999999999999997
W_K10P6_CP30,18,QAUR,SFI,False,0.0
W_K10P6_CP30,18,QAUR,VMD,True,0.1521755672212191
W_K10P6_CP30,18,QAUR,VPI,True,0.020000000000000216
W_K10P6_CP30,18,QAUR,VTO,False,0.0
W_K10P6_CP30,19,AUR,BWE,True,0.020000000000000163
W_K10P6_CP30,19,AUR,CLC,True,0.25000000000000006
W_K10P6_CP30,19,AUR,CLL,False,0.0
W_K10P6_CP30,19,AUR,DCL,False,0.0
W_K10P6_CP30,19,AUR,DMC,True,0.21959705177241237
W_K10P6_CP30,19,AUR,DSN,True,0.24999999999999972
W_K10P6_CP30,19,AUR,TRC,False,0.0
W_K10P6_CP30,19,AUR,TVT,True,0.18744583310166238
W_K10P6_CP30,19,AUR,VCB,True,0.07295711512592525
W_K10P6_CP30,19,AUR,VPI,False,0.0
W_K10P6_CP30,19,QAUR,BWE,True,0.020000000000000195
W_K10P6_CP30,19,QAUR,CLC,True,0.2500000000000001
W_K10P6_CP30,19,QAUR,CLL,False,0.0
W_K10P6_CP30,19,QAUR,DCL,False,0.0
W_K10P6_CP30,19,QAUR,DMC,True,0.2195970506517105
W_K10P6_CP30,19,QAUR,DSN,True,0.2499999999999997
W_K10P6_CP30,19,QAUR,TRC,False,0.0
W_K10P6_CP30,19,QAUR,TVT,True,0.1874458335529925
W_K10P6_CP30,19,QAUR,VCB,True,0.07295711579529708
W_K10P6_CP30,19,QAUR,VPI,False,0.0
W_K10P6_CP30,20,AUR,BWE,False,0.0
W_K10P6_CP30,20,AUR,CLC,True,0.2500000000000003
W_K10P6_CP30,20,AUR,DCL,True,0.02000000000000002
W_K10P6_CP30,20,AUR,DSN,True,0.2500000000000003
W_K10P6_CP30,20,AUR,HSL,False,0.0
W_K10P6_CP30,20,AUR,NCT,True,0.2099999999999992
W_K10P6_CP30,20,AUR,TRC,True,0.2500000000000003
W_K10P6_CP30,20,AUR,VCB,False,0.0
W_K10P6_CP30,20,AUR,VPI,True,0.02000000000000002
W_K10P6_CP30,20,AUR,VTO,False,0.0
W_K10P6_CP30,20,QAUR,BWE,False,0.0
W_K10P6_CP30,20,QAUR,CLC,True,0.2500000000000003
W_K10P6_CP30,20,QAUR,DCL,True,0.02000000000000002
W_K10P6_CP30,20,QAUR,DSN,True,0.2500000000000003
W_K10P6_CP30,20,QAUR,HSL,False,0.0
W_K10P6_CP30,20,QAUR,NCT,True,0.2099999999999992
W_K10P6_CP30,20,QAUR,TRC,True,0.2500000000000003
W_K10P6_CP30,20,QAUR,VCB,False,0.0
W_K10P6_CP30,20,QAUR,VPI,True,0.02000000000000002
W_K10P6_CP30,20,QAUR,VTO,False,0.0
W_K10P6_CP30,21,AUR,BWE,False,0.0
W_K10P6_CP30,21,AUR,CSM,True,0.19415263389358967
W_K10P6_CP30,21,AUR,DSN,True,0.02
W_K10P6_CP30,21,AUR,EIB,False,0.0
W_K10P6_CP30,21,AUR,NCT,True,0.25
W_K10P6_CP30,21,AUR,ST8,False,0.0
W_K10P6_CP30,21,AUR,TRC,True,0.24999999999999992
W_K10P6_CP30,21,AUR,VCB,True,0.04389428628502001
W_K10P6_CP30,21,AUR,VJC,True,0.24195307982139047
W_K10P6_CP30,21,AUR,VPD,False,0.0
W_K10P6_CP30,21,QAUR,BWE,False,0.0
W_K10P6_CP30,21,QAUR,CSM,True,0.19415263389358967
W_K10P6_CP30,21,QAUR,DSN,True,0.02
W_K10P6_CP30,21,QAUR,EIB,False,0.0
W_K10P6_CP30,21,QAUR,NCT,True,0.25
W_K10P6_CP30,21,QAUR,ST8,False,0.0
W_K10P6_CP30,21,QAUR,TRC,True,0.24999999999999992
W_K10P6_CP30,21,QAUR,VCB,True,0.04389428628502001
W_K10P6_CP30,21,QAUR,VJC,True,0.24195307982139047
W_K10P6_CP30,21,QAUR,VPD,False,0.0
W_K10P6_CP30,22,AUR,DAH,False,0.0
W_K10P6_CP30,22,AUR,DSN,True,0.25000000000000017
W_K10P6_CP30,22,AUR,HTI,True,0.020000000000000753
W_K10P6_CP30,22,AUR,NAF,False,0.0
W_K10P6_CP30,22,AUR,NCT,True,0.24999999999999875
W_K10P6_CP30,22,AUR,PVD,False,0.0
W_K10P6_CP30,22,AUR,SGN,True,0.2099999999999991
W_K10P6_CP30,22,AUR,VCB,True,0.24999999999999917
W_K10P6_CP30,22,AUR,VMD,False,0.0
W_K10P6_CP30,22,AUR,VPD,True,0.020000000000002058
W_K10P6_CP30,22,QAUR,DSN,True,0.25000000000000017
W_K10P6_CP30,22,QAUR,HTI,True,0.020000000000000753
W_K10P6_CP30,22,QAUR,ICT,False,0.0
W_K10P6_CP30,22,QAUR,NAF,False,0.0
W_K10P6_CP30,22,QAUR,NCT,True,0.24999999999999875
W_K10P6_CP30,22,QAUR,PVD,False,0.0
W_K10P6_CP30,22,QAUR,SGN,True,0.2099999999999991
W_K10P6_CP30,22,QAUR,VCB,True,0.24999999999999917
W_K10P6_CP30,22,QAUR,VMD,False,0.0
