date,ticker,raw_open,raw_high,raw_low,raw_close,source_adjusted_close,volume,trading_value,source,source_url,fetched_at,available_at,raw_checksum,parser_version,data_class,security_id,adjustment_policy,price_return,source_adjusted_return,total_return,adjustment_known_at,adjustment_source,research_adjusted_close,research_adjusted_open,research_adjusted_high,research_adjusted_low,adjustment_factor,adjustment_version,research_adjustment_status,matched_verified_event
2021-06-21,ADS,15036.8408203125,15036.8408203125,14854.20703125,15006.4013671875,11553.4208984375,730971.0,10969244213.774414,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:44:51.839927+00:00,2021-06-22,1d4730eb68dfa7add3c9168481bbc2d7b4a54754e24029b60670aaa8af6ec187,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ADS0,,-0.014000039269177478,0.027083351238942344,-0.014000039269177478,,no_event_raw_close,17591.64146071015,17627.324895567886,17627.324895567886,17413.227720823277,1.1722758195162932,corporate-actions-v2,blocked_unresolved_material_event,False
2024-08-15,ADS,11000.0,11100.0,10600.0,10700.0,8993.6962890625,165700.0,1772990000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:44:51.839927+00:00,2024-08-16,16e0421333fd85d2b0a32028b13eccf31dcd68e4b32d6c7933d534f1bd2855e9,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ADS0,,-0.10084033613445376,-0.01834872555436995,-0.10084033613445376,,no_event_raw_close,17982.580544870652,18486.76504612871,18654.826546548058,17814.5190444513,1.6806150041935188,corporate-actions-v2,blocked_unresolved_material_event,False
2025-05-26,ADS,8170.0,8350.0,8160.0,8300.0,7431.79931640625,141400.0,1173620000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:44:51.839927+00:00,2025-05-27,1d4730eb68dfa7add3c9168481bbc2d7b4a54754e24029b60670aaa8af6ec187,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ADS0,,0.017156862745097978,0.0835509584487013,0.017156862745097978,,no_event_raw_close,14803.829077380133,14571.961874963336,14893.008770617364,14554.12593631589,1.7835938647445944,corporate-actions-v2,blocked_unresolved_material_event,False
2024-06-25,AGG,24300.0,24700.0,23150.0,23500.0,23500.0,1903900.0,44741650000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:42:19.442500+00:00,2024-06-26,b67683ee0a4050134456bbe4de750b01792adada19340446c5ea297ad6332ace,finance-datareader-yahoo-hose-v2-business-day,real,VN000000AGG8,,-0.04081632653061229,-0.008438818565400852,-0.04081632653061229,,no_event_raw_close,28435.00000000005,29403.000000000055,29887.000000000055,28011.50000000005,1.2100000000000022,corporate-actions-v2,blocked_unresolved_material_event,False
2023-10-05,AGR,15150.0,17000.0,15150.0,16500.0,15945.484375,2532200.0,41781300000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:47.327178+00:00,2023-10-06,6425f27a7bae11ee2e0fefd4cbb2697bc0a471a3cbd628e163cb716e78db8d5f,finance-datareader-yahoo-hose-v2-business-day,real,VN000000AGR5,,-0.0030211480362537513,0.032284723412885574,-0.0030211480362537513,,no_event_raw_close,17098.187311178222,15699.244712990912,17616.314199395743,15699.244712990912,1.0362537764350437,corporate-actions-v2,blocked_unresolved_material_event,False
2024-10-03,AGR,19000.0,19000.0,18550.0,18600.0,18600.0,1259800.0,23432280000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:47.327178+00:00,2024-10-04,6425f27a7bae11ee2e0fefd4cbb2697bc0a471a3cbd628e163cb716e78db8d5f,finance-datareader-yahoo-hose-v2-business-day,real,VN000000AGR5,,-0.05343511450381677,-0.02051768199469961,-0.05343511450381677,,no_event_raw_close,19960.937247757163,20390.204715450865,20390.204715450865,19907.278814295452,1.0731686692342561,corporate-actions-v2,blocked_unresolved_material_event,False
2020-04-20,ANV,16700.0,17200.0,16700.0,16800.0,15298.083984375,356250.0,5985000000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:18.169231+00:00,2020-04-21,9d81d832568629e7cff9ac9d75b68950c13231cff193ec89d68052f28779d8b1,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ANV3,,-0.03448275862068961,-0.00591713047505904,-0.03448275862068961,,no_event_raw_close,16799.999999999996,16699.999999999996,17199.999999999996,16699.999999999996,0.9999999999999998,corporate-actions-v2,blocked_unresolved_material_event,False
2020-12-04,ANV,22100.0,22300.0,21900.0,22000.0,20484.40234375,262830.0,5782260000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:18.169231+00:00,2020-12-05,5fc037174af65df4f6b4208a9eb57b44038c9f4911405dda240dcecab36f2073,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ANV3,,-0.03083700440528636,-0.009009141802873377,-0.03083700440528636,,no_event_raw_close,22000.0,22100.0,22300.0,21900.0,1.0,corporate-actions-v2,blocked_unresolved_material_event,False
2021-11-26,ANV,36800.0,36800.0,35500.0,35700.0,33694.70703125,547200.0,19535040000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:18.169231+00:00,2021-11-27,5fc037174af65df4f6b4208a9eb57b44038c9f4911405dda240dcecab36f2073,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ANV3,,-0.037735849056603765,-0.02459013334723459,-0.037735849056603765,,no_event_raw_close,35700.00000000002,36800.00000000002,36800.00000000002,35500.00000000002,1.0000000000000007,corporate-actions-v2,blocked_unresolved_material_event,False
2022-11-01,ANV,29300.0,29600.0,27100.0,28900.0,27742.138671875,659700.0,19065330000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:18.169231+00:00,2022-11-02,5fc037174af65df4f6b4208a9eb57b44038c9f4911405dda240dcecab36f2073,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ANV3,,-0.030201342281879207,-0.013651821674546372,-0.030201342281879207,,no_event_raw_close,28900.000000000025,29300.000000000025,29600.000000000025,27100.000000000025,1.0000000000000009,corporate-actions-v2,blocked_unresolved_material_event,False
2023-10-31,ANV,28300.0,28800.0,26400.0,26400.0,25781.505859375,1331400.0,35148960000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:18.169231+00:00,2023-11-01,5fc037174af65df4f6b4208a9eb57b44038c9f4911405dda240dcecab36f2073,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ANV3,,-0.10051107325383302,-0.08492206386293266,-0.10051107325383302,,no_event_raw_close,26400.000000000036,28300.000000000036,28800.00000000004,26400.000000000036,1.0000000000000013,corporate-actions-v2,blocked_unresolved_material_event,False
2025-10-24,ANV,61982.0946638576,63085.33583101364,61380.32675449976,62784.451876334715,62784.451876334715,1743600.0,109470970291.57721,fdr_segment_scaled_by_cafef_crosscheck,https://cafef.vn/du-lieu/lich-su-giao-dich-hose/all-1.chn,2026-07-30T05:41:18.169231+00:00,2025-10-25,3fad1698d0ae7e3cea175628c9653a96a8f572ea9a10e6b30afcdbe58194de9e,fdr-cafef-segment-scale-v1,real,VN000000ANV3,,0.00967741935483879,0.026229508196721207,0.00967741935483879,,no_event_raw_close,63794.12929568965,62978.86885740609,64099.851960046,62367.423528693405,1.0160816474330887,corporate-actions-v2,blocked_unresolved_material_event,False
2022-10-10,ASM,10123.966796875,10413.22265625,9793.388671875,9793.388671875,9793.388671875,6708361.0,65697586624.24805,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:58.748938+00:00,2022-10-11,af98a53662e134712b59d389c3c946efa1d1b9dc2fafac832f4197c89c29167f,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ASM1,,-0.16549293137580412,-0.06692914594647503,-0.16549293137580412,,no_event_raw_close,14358.694057254734,14843.375133226687,15267.471074702147,14358.694057254734,1.4661619729737205,corporate-actions-v2,candidate_no_known_unresolved_event,False
2020-10-27,ASP,5620.0,5740.0,5620.0,5710.0,5049.9140625,29900.0,170729000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:49:39.287311+00:00,2020-10-28,1f147f274d7682435ce6486f370b06291f89032c65c2e7956e0e1313ec138729,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ASP4,,-0.08493589743589747,-0.0052264397813853725,-0.08493589743589747,,no_event_raw_close,6167.532051282052,6070.320512820514,6199.935897435898,6070.320512820514,1.0801282051282053,corporate-actions-v2,candidate_no_known_unresolved_event,False
2021-12-09,ASP,13550.0,13550.0,13150.0,13250.0,12162.150390625,126300.0,1673475000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:49:39.287311+00:00,2021-12-10,1f147f274d7682435ce6486f370b06291f89032c65c2e7956e0e1313ec138729,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ASP4,,-0.03284671532846717,0.0037878476472159583,-0.03284671532846717,,no_event_raw_close,14834.023488676765,15169.88817143926,15169.88817143926,14722.068594422602,1.1195489425416427,corporate-actions-v2,candidate_no_known_unresolved_event,False
2022-11-25,ASP,5600.0,5600.0,5400.0,5440.0,5440.0,17800.0,96832000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:49:39.287311+00:00,2022-11-26,1f147f274d7682435ce6486f370b06291f89032c65c2e7956e0e1313ec138729,finance-datareader-yahoo-hose-v2-business-day,real,VN000000ASP4,,-0.10673234811165844,-0.02683363148479423,-0.10673234811165844,,no_event_raw_close,6590.374674965662,6784.209224229358,6784.209224229358,6541.916037649738,1.2114659328980997,corporate-actions-v2,candidate_no_known_unresolved_event,False
2020-07-31,AST,35875.0,35875.0,34166.66796875,34958.33203125,31008.62890625,116160.0,4060759848.75,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:33.047932+00:00,2020-08-01,bf64e7b82977f757f09341f37042c968a2e9150f1bc4b55cec375412213be918,finance-datareader-yahoo-hose-v2-business-day,real,VN000000AST6,,-0.024418605538466753,-0.0011903489444295978,-0.024418605538466753,,no_event_raw_close,35933.913425711486,36876.16282707709,36876.16282707709,35120.156411827295,1.0279069777582464,corporate-actions-v2,candidate_no_known_unresolved_event,False
2024-06-03,AST,50833.33203125,50833.33203125,49416.66796875,49416.66796875,44708.62109375,10080.0,498120013.125,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:33.047932+00:00,2024-06-04,1c936208842f1a67a435c469fc42b0bd5ae168b4811396fd510d8992652a2ff1,finance-datareader-yahoo-hose-v2-business-day,real,VN000000AST6,,-0.032626377259032835,-0.01331099159193272,-0.032626377259032835,,no_event_raw_close,51988.98193893823,53479.38842294947,53479.38842294947,51988.98193893824,1.0520535696946405,corporate-actions-v2,candidate_no_known_unresolved_event,False
2024-11-25,AST,45000.0,45250.0,45000.0,45250.0,42088.890625,1680.0,76020000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:33.047932+00:00,2024-11-26,1c936208842f1a67a435c469fc42b0bd5ae168b4811396fd510d8992652a2ff1,finance-datareader-yahoo-hose-v2-business-day,real,VN000000AST6,,-0.010928961748633892,0.0168539214502903,-0.010928961748633892,,no_event_raw_close,49166.257603393424,48894.62082105424,49166.257603393424,48894.62082105424,1.0865471293567608,corporate-actions-v2,candidate_no_known_unresolved_event,False
2025-05-19,AST,51666.66796875,52500.0,51250.0,51500.0,49091.8984375,60000.0,3090000000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:33.047932+00:00,2025-05-20,1c936208842f1a67a435c469fc42b0bd5ae168b4811396fd510d8992652a2ff1,finance-datareader-yahoo-hose-v2-business-day,real,VN000000AST6,,-0.0016154836837510844,0.023178788267357087,-0.0016154836837510844,,no_event_raw_close,57584.36490716964,57770.72353106939,58702.507915075854,57304.829155193096,1.1181430079062067,corporate-actions-v2,candidate_no_known_unresolved_event,False
2025-10-17,AST,62500.0,64166.66796875,62500.0,64166.66796875,63275.46484375,10680.0,685300013.90625,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:33.047932+00:00,2025-10-18,bf64e7b82977f757f09341f37042c968a2e9150f1bc4b55cec375412213be918,finance-datareader-yahoo-hose-v2-business-day,real,VN000000AST6,,0.026666687499999897,0.06206891713419993,0.026666687499999897,,no_event_raw_close,74617.41157509285,72679.29551390345,74617.41157509285,72679.29551390345,1.162868728222455,corporate-actions-v2,candidate_no_known_unresolved_event,False
2020-09-04,BCE,6825.0,6825.0,6725.0,6741.66650390625,6051.19189453125,523308.0,3527968014.826172,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:56:18.724465+00:00,2020-09-05,9a988d5ec81d215e1e0a3f3664cca832d7f4c71f0904d9807ac49adab2613e9d,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BCE0,,-0.13197425169272758,-0.003694569498963629,-0.13197425169272758,,no_event_raw_close,6741.666503906254,6825.000000000003,6825.000000000003,6725.000000000003,1.0000000000000004,corporate-actions-v2,blocked_unresolved_material_event,False
2021-07-16,BCE,9250.0,9250.0,8500.0,9125.0,8876.13671875,104760.0,955935000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:56:18.724465+00:00,2021-07-17,9a988d5ec81d215e1e0a3f3664cca832d7f4c71f0904d9807ac49adab2613e9d,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BCE0,,-0.06008580539450792,0.018604750720905727,-0.06008580539450792,,no_event_raw_close,9125.000000000005,9250.000000000005,9250.000000000005,8500.000000000005,1.0000000000000007,corporate-actions-v2,blocked_unresolved_material_event,False
2025-11-25,BCE,9000.0,9000.0,8750.0,9000.0,9000.0,40800.0,367200000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:56:18.724465+00:00,2025-11-26,9a988d5ec81d215e1e0a3f3664cca832d7f4c71f0904d9807ac49adab2613e9d,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BCE0,,-0.018181853047519403,0.009345757544328315,-0.018181853047519403,,no_event_raw_close,9294.545444085734,9294.545444085734,9294.545444085734,9036.363626194463,1.0327272715650815,corporate-actions-v2,blocked_unresolved_material_event,False
2021-07-23,BCM,39850.0,41500.0,38600.0,41500.0,39034.40625,77300.0,3207950000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:38:52.613977+00:00,2021-07-24,4353a8ba626e4c0b5ee6e9306d959cef1bdb5e12bc154db791125a94f261a0c2,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BCM3,,0.058673469387755084,0.06958768652183367,0.058673469387755084,,no_event_raw_close,41923.46938775512,40256.632653061235,41923.46938775512,38993.87755102042,1.0102040816326534,corporate-actions-v2,candidate_no_known_unresolved_event,False
2023-11-29,BCM,58300.0,58500.0,57100.0,58500.0,56641.74609375,262600.0,15362100000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:38:52.613977+00:00,2023-11-30,4353a8ba626e4c0b5ee6e9306d959cef1bdb5e12bc154db791125a94f261a0c2,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BCM3,,-0.013490725126475533,6.896415705170966e-08,-0.013490725126475533,,no_event_raw_close,60815.764448687936,60607.84730527362,60815.76444868794,59360.34444478772,1.0395857170715888,corporate-actions-v2,candidate_no_known_unresolved_event,False
2024-11-05,BCM,65900.0,65900.0,64400.0,65800.0,64679.56640625,194700.0,12811260000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:38:52.613977+00:00,2024-11-06,4353a8ba626e4c0b5ee6e9306d959cef1bdb5e12bc154db791125a94f261a0c2,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BCM3,,-0.013493253373313308,0.001522064767593978,-0.013493253373313308,,no_event_raw_close,69430.29850689834,69535.81567788147,69535.81567788147,67953.05811313455,1.0551717098312818,corporate-actions-v2,candidate_no_known_unresolved_event,False
2020-06-26,BFC,12250.0,12550.0,12000.0,12500.0,8285.908203125,802150.0,10026875000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:50.346264+00:00,2020-06-27,cc9100d6c51010a4beeb55446efd303737b66e90b18c0aff49566bfd1b9a582d,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BFC7,,-0.015748031496062964,0.0416665643591827,-0.015748031496062964,,no_event_raw_close,12499.999999999984,12249.999999999984,12549.999999999984,11999.999999999984,0.9999999999999987,corporate-actions-v2,blocked_unresolved_material_event,False
2020-11-20,BFC,15400.0,15600.0,15200.0,15600.0,10682.0947265625,450520.0,7028112000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:50.346264+00:00,2020-11-21,cc9100d6c51010a4beeb55446efd303737b66e90b18c0aff49566bfd1b9a582d,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BFC7,,-0.0031948881789137795,0.029703101714583235,-0.0031948881789137795,,no_event_raw_close,15599.999999999984,15399.999999999985,15599.999999999984,15199.999999999985,0.999999999999999,corporate-actions-v2,blocked_unresolved_material_event,False
2021-06-18,BFC,28000.0,28000.0,26850.0,27250.0,19711.650390625,216500.0,5899625000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:50.346264+00:00,2021-06-19,cc9100d6c51010a4beeb55446efd303737b66e90b18c0aff49566bfd1b9a582d,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BFC7,,-0.030249110320284656,0.024436057789421595,-0.030249110320284656,,no_event_raw_close,28704.62633451954,29494.661921708153,29494.661921708153,28283.27402135228,1.0533807829181483,corporate-actions-v2,blocked_unresolved_material_event,False
2022-06-20,BFC,27000.0,27900.0,26450.0,27000.0,20906.216796875,492900.0,13308300000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:50.346264+00:00,2022-06-21,c31bd234f3c03aae8d811d434f628d3cce39499a0b1f77dc5940e5005585632f,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BFC7,,-0.11184210526315785,-0.04929583031537865,-0.11184210526315785,,no_event_raw_close,30312.41805581567,30312.41805581567,31322.831991009527,29694.942873197204,1.1226821502153952,corporate-actions-v2,blocked_unresolved_material_event,False
2023-01-18,BFC,17050.0,17050.0,16750.0,16900.0,13550.3251953125,109500.0,1850550000.0,finance_datareader_yahoo_hose,https://github.com/FinanceData/FinanceDataReader,2026-07-30T05:41:50.346264+00:00,2023-01-19,cc9100d6c51010a4beeb55446efd303737b66e90b18c0aff49566bfd1b9a582d,finance-datareader-yahoo-hose-v2-business-day,real,VN000000BFC7,,-0.03428571428571425,-7.206929841796494e-08,-0.03428571428571425,,no_event_raw_close,19623.842453107853,19798.018569555556,19798.018569555556,19449.66633666015,1.1611741096513521,corporate-actions-v2,blocked_unresolved_material_event,False
