ticker,year,source,data_class,records,start,end,missing_close
PET,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
PGC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PGC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PGC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PGC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PGC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PGC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PGD,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PGD,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PGD,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PGD,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PGD,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PGD,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PGI,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PGI,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PGI,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PGI,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PGI,2024,finance_datareader_yahoo_hose,real,258,2024-01-01,2024-12-31,0
PGI,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PGV,2022,finance_datareader_yahoo_hose,real,231,2022-02-11,2022-12-30,0
PGV,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PGV,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PGV,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PHC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PHC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PHC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PHC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PHC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PHC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PHR,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PHR,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
PHR,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PHR,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PHR,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PHR,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PIT,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PIT,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
PIT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PIT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PIT,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PIT,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PJT,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PJT,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
PJT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PJT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PJT,2024,finance_datareader_yahoo_hose,real,260,2024-01-01,2024-12-31,0
PJT,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
PLP,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PLP,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PLP,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PLP,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PLP,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PLP,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PLX,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PLX,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PLX,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PLX,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PLX,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PLX,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PME,2020,cafef_public_history,real,249,2020-01-02,2020-12-31,0
PME,2021,cafef_public_history,real,229,2021-01-04,2021-12-03,0
PMG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PMG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PMG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PMG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PMG,2024,finance_datareader_yahoo_hose,real,259,2024-01-01,2024-12-31,0
PMG,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
PNC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PNC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PNC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PNC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PNC,2024,finance_datareader_yahoo_hose,real,256,2024-01-01,2024-12-31,0
PNC,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
PNJ,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PNJ,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
PNJ,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PNJ,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PNJ,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
PNJ,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
POM,2020,vnstock_kbs,real,251,2020-01-02,2020-12-31,0
POM,2021,vnstock_kbs,real,250,2021-01-04,2021-12-31,0
POM,2022,vnstock_kbs,real,249,2022-01-04,2022-12-30,0
POM,2023,vnstock_kbs,real,249,2023-01-03,2023-12-29,0
POM,2024,vnstock_kbs,real,84,2024-01-02,2024-05-09,0
POW,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
POW,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
POW,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
POW,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
POW,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
POW,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
PPC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PPC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PPC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PPC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PPC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PPC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PTB,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PTB,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PTB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PTB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PTB,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
PTB,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
PTC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PTC,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
PTC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PTC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PTC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PTC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PTL,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PTL,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PTL,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PTL,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PTL,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PTL,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PVD,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PVD,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PVD,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PVD,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PVD,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
PVD,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
PVP,2023,finance_datareader_yahoo_hose,real,248,2023-01-18,2023-12-29,0
PVP,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
PVP,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
PVT,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
PVT,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
PVT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
PVT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
PVT,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
PVT,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
PXI,2020,vnstock_kbs,real,240,2020-01-02,2020-12-31,0
PXI,2021,vnstock_kbs,real,250,2021-01-04,2021-12-31,0
PXI,2022,vnstock_kbs,real,81,2022-01-04,2022-05-06,0
PXS,2020,vnstock_kbs,real,252,2020-01-02,2020-12-31,0
PXS,2021,vnstock_kbs,real,250,2021-01-04,2021-12-31,0
PXS,2022,vnstock_kbs,real,115,2022-01-04,2022-06-23,0
QBS,2020,vnstock_kbs,real,252,2020-01-02,2020-12-31,0
QBS,2021,vnstock_kbs,real,244,2021-01-04,2021-12-31,0
QBS,2022,vnstock_kbs,real,249,2022-01-04,2022-12-30,0
QBS,2023,vnstock_kbs,real,249,2023-01-03,2023-12-29,0
QBS,2024,vnstock_kbs,real,84,2024-01-02,2024-05-09,0
QCG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
QCG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
QCG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
QCG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
QCG,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
QCG,2025,finance_datareader_yahoo_hose,real,258,2025-01-01,2025-12-31,0
QNP,2024,finance_datareader_yahoo_hose,real,241,2024-01-19,2024-12-31,0
QNP,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
RAL,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
RAL,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
RAL,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
RAL,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
RAL,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
RAL,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
REE,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
REE,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
REE,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
REE,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
REE,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
REE,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
S4A,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
S4A,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
S4A,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
S4A,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
S4A,2024,finance_datareader_yahoo_hose,real,259,2024-01-01,2024-12-31,0
S4A,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SAB,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SAB,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SAB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SAB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SAB,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SAB,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SAM,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SAM,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
SAM,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SAM,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SAM,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
SAM,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
SAV,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SAV,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SAV,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SAV,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SAV,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
SAV,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
SBA,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SBA,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SBA,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SBA,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SBA,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SBA,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SBG,2023,finance_datareader_yahoo_hose,real,20,2023-12-04,2023-12-29,0
SBG,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
SBG,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
SBT,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SBT,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
SBT,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SBT,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SBT,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
SBT,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
SBV,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SBV,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SBV,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SBV,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SBV,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
SBV,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
SC5,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SC5,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
SC5,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SC5,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SC5,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SC5,2025,finance_datareader_yahoo_hose,real,258,2025-01-01,2025-12-31,0
SCR,2020,fdr_segment_scaled_by_cafef_crosscheck,real,146,2020-06-11,2020-12-31,0
SCR,2020,finance_datareader_yahoo_hose,real,114,2020-01-02,2020-06-10,0
SCR,2021,fdr_segment_scaled_by_cafef_crosscheck,real,261,2021-01-01,2021-12-31,0
SCR,2022,fdr_segment_scaled_by_cafef_crosscheck,real,260,2022-01-03,2022-12-30,0
SCR,2023,fdr_segment_scaled_by_cafef_crosscheck,real,260,2023-01-02,2023-12-29,0
SCR,2024,fdr_segment_scaled_by_cafef_crosscheck,real,255,2024-01-01,2024-12-31,0
SCR,2025,fdr_segment_scaled_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
SCS,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SCS,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
SCS,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SCS,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SCS,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SCS,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SFC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SFC,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
SFC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SFC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SFC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SFC,2025,finance_datareader_yahoo_hose,real,260,2025-01-01,2025-12-31,0
SFG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SFG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SFG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SFG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SFG,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SFG,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SFI,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SFI,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
SFI,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SFI,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SFI,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SFI,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SGN,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SGN,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SGN,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SGN,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SGN,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SGN,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SGR,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SGR,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
SGR,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SGR,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SGR,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SGR,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SGT,2020,fdr_segment_scaled_by_cafef_crosscheck,real,146,2020-06-11,2020-12-31,0
SGT,2020,finance_datareader_yahoo_hose,real,114,2020-01-02,2020-06-10,0
SGT,2021,fdr_segment_scaled_by_cafef_crosscheck,real,260,2021-01-01,2021-12-31,0
SGT,2022,fdr_segment_scaled_by_cafef_crosscheck,real,260,2022-01-03,2022-12-30,0
SGT,2023,fdr_segment_scaled_by_cafef_crosscheck,real,260,2023-01-02,2023-12-29,0
SGT,2024,fdr_segment_scaled_by_cafef_crosscheck,real,255,2024-01-01,2024-12-31,0
SGT,2025,fdr_segment_scaled_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
SHA,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SHA,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SHA,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SHA,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SHA,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
SHA,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
SHB,2021,finance_datareader_yahoo_hose,real,59,2021-10-11,2021-12-31,0
SHB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SHB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SHB,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
SHB,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
SHI,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SHI,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SHI,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SHI,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SHI,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SHI,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SHP,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SHP,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
SHP,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SHP,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SHP,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SHP,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SIP,2023,finance_datareader_yahoo_hose,real,104,2023-08-08,2023-12-29,0
SIP,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
SIP,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
SJD,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SJD,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SJD,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SJD,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SJD,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SJD,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SJS,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SJS,2021,finance_datareader_yahoo_hose,real,261,2021-01-01,2021-12-31,0
SJS,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SJS,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SJS,2024,finance_datareader_yahoo_hose,real,262,2024-01-01,2024-12-31,0
SJS,2025,finance_datareader_yahoo_hose,real,261,2025-01-01,2025-12-31,0
SKG,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SKG,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SKG,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SKG,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SKG,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SKG,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SMA,2020,fdr_segment_scaled_by_cafef_crosscheck,real,149,2020-06-08,2020-12-31,0
SMA,2020,finance_datareader_yahoo_hose,real,111,2020-01-02,2020-06-05,0
SMA,2021,fdr_segment_scaled_by_cafef_crosscheck,real,261,2021-01-01,2021-12-31,0
SMA,2022,fdr_segment_scaled_by_cafef_crosscheck,real,260,2022-01-03,2022-12-30,0
SMA,2023,fdr_segment_scaled_by_cafef_crosscheck,real,260,2023-01-02,2023-12-29,0
SMA,2024,fdr_segment_scaled_by_cafef_crosscheck,real,259,2024-01-01,2024-12-31,0
SMA,2025,fdr_segment_scaled_by_cafef_crosscheck,real,259,2025-01-01,2025-12-31,0
SMB,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SMB,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SMB,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SMB,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SMB,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SMB,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SMC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SMC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SMC,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SMC,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SMC,2024,finance_datareader_yahoo_hose,real,255,2024-01-01,2024-12-31,0
SMC,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SPM,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SPM,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
SPM,2022,finance_datareader_yahoo_hose,real,260,2022-01-03,2022-12-30,0
SPM,2023,finance_datareader_yahoo_hose,real,260,2023-01-02,2023-12-29,0
SPM,2024,finance_datareader_yahoo_hose,real,258,2024-01-01,2024-12-31,0
SPM,2025,finance_datareader_yahoo_hose,real,259,2025-01-01,2025-12-31,0
SRC,2020,finance_datareader_yahoo_hose,real,260,2020-01-02,2020-12-31,0
SRC,2021,finance_datareader_yahoo_hose,real,260,2021-01-01,2021-12-31,0
